,type0,type1,type2,type3
434,63.0,0.0,0.0,554.0
435,0.0,78.0,0.0,171.0
436,56.0,0.0,0.0,0.0
437,0.0,218.0,0.0,314.0
438,0.0,0.0,0.0,238.0
439,199.0,0.0,0.0,0.0
440,82.0,123.00000000000001,0.0,1106.0
441,0.0,0.0,0.0,206.0
442,0.0,83.0,0.0,0.0
443,0.0,0.0,0.0,498.0
444,0.0,0.0,0.0,591.0
445,0.0,96.0,0.0,0.0
446,0.0,0.0,0.0,599.0
447,185.0,0.0,0.0,340.0
448,142.0,0.0,0.0,0.0
449,0.0,0.0,0.0,568.0
450,0.0,0.0,0.0,268.0
451,89.0,0.0,0.0,0.0
452,0.0,0.0,0.0,719.0
453,0.0,0.0,0.0,377.0
454,203.0,0.0,0.0,0.0
455,91.0,95.0,0.0,469.00000000000006
456,0.0,0.0,0.0,0.0
457,82.0,0.0,0.0,72.0
458,177.0,297.0,0.0,529.0
459,163.0,121.0,0.0,342.0
460,101.0,0.0,0.0,0.0
461,0.0,0.0,0.0,281.0
462,0.0,0.0,0.0,155.0
463,83.0,0.0,0.0,190.0
464,0.0,267.0,0.0,425.0
465,79.0,0.0,0.0,180.0
466,0.0,0.0,0.0,54.0
467,0.0,0.0,0.0,63.0
468,0.0,0.0,0.0,105.0
469,0.0,0.0,0.0,248.0
470,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,523.0
472,0.0,0.0,0.0,270.0
473,0.0,0.0,0.0,768.0
474,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,733.0000000000001
476,0.0,0.0,0.0,92.0
477,0.0,0.0,0.0,793.0
478,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,67.0
480,0.0,107.0,0.0,312.0
481,0.0,0.0,0.0,156.0
482,180.0,0.0,0.0,225.0
483,0.0,53.0,0.0,513.0
484,89.0,0.0,0.0,816.0
485,0.0,0.0,0.0,611.0
486,0.0,0.0,0.0,620.0
487,0.0,279.0,0.0,0.0
488,187.0,0.0,0.0,285.0
489,0.0,0.0,0.0,373.0
490,0.0,0.0,0.0,731.0
491,81.0,133.0,0.0,358.0
492,0.0,0.0,0.0,0.0
493,125.0,0.0,0.0,293.0
494,0.0,0.0,0.0,393.0
495,69.0,0.0,0.0,419.0
496,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,829.0
498,143.0,0.0,0.0,463.0
499,0.0,54.0,0.0,273.0
500,0.0,0.0,0.0,186.0
501,0.0,0.0,0.0,0.0
502,64.0,0.0,0.0,319.0
503,61.0,0.0,0.0,950.0
504,64.0,0.0,0.0,0.0
505,0.0,0.0,0.0,172.0
506,0.0,102.0,0.0,582.0
507,0.0,0.0,0.0,340.0
508,0.0,0.0,0.0,252.0
509,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,397.00000000000006
511,0.0,156.0,0.0,402.0
512,0.0,0.0,0.0,0.0
513,68.0,0.0,0.0,315.0
514,63.00000000000001,0.0,0.0,354.0
515,72.0,70.0,0.0,0.0
516,79.0,0.0,0.0,0.0
517,0.0,0.0,0.0,608.0
518,0.0,0.0,0.0,145.0
519,0.0,0.0,0.0,226.0
520,0.0,102.0,0.0,440.0
521,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,191.0
523,0.0,93.0,0.0,0.0
524,0.0,0.0,0.0,137.0
525,281.0,129.0,0.0,892.0
526,0.0,0.0,0.0,517.0
527,0.0,0.0,0.0,688.0
528,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,527.0
530,0.0,0.0,0.0,330.0
531,0.0,0.0,0.0,0.0
532,72.0,0.0,0.0,0.0
533,0.0,0.0,0.0,457.0
534,0.0,0.0,0.0,0.0
535,0.0,78.0,0.0,617.0
536,0.0,266.0,0.0,141.0
537,0.0,0.0,0.0,468.0
538,0.0,0.0,0.0,699.0
539,0.0,215.0,0.0,578.0
540,0.0,321.0,0.0,0.0
541,0.0,99.0,0.0,402.0
542,0.0,0.0,0.0,902.0
543,106.0,0.0,0.0,0.0
544,96.0,0.0,0.0,231.0
545,0.0,0.0,0.0,403.0
546,0.0,0.0,0.0,232.0
547,0.0,0.0,0.0,238.0
548,0.0,0.0,0.0,447.0
549,134.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0
551,0.0,152.0,0.0,905.0
552,0.0,0.0,0.0,603.0
553,0.0,0.0,0.0,0.0
554,0.0,186.0,0.0,559.0
555,55.0,0.0,0.0,554.0
556,0.0,0.0,0.0,70.0
557,0.0,0.0,0.0,325.0
558,60.0,0.0,0.0,321.0
559,0.0,0.0,0.0,279.0
560,0.0,0.0,0.0,0.0
561,78.0,0.0,0.0,74.0
562,58.0,0.0,0.0,209.0
563,199.0,0.0,0.0,233.0
564,71.0,74.0,0.0,0.0
565,0.0,0.0,0.0,975.0
566,94.0,0.0,0.0,220.0
567,0.0,0.0,0.0,933.9999999999999
568,0.0,0.0,0.0,301.0
569,0.0,0.0,0.0,647.0
570,179.0,82.0,0.0,507.0
571,0.0,97.0,0.0,0.0
572,0.0,0.0,0.0,663.0
573,0.0,92.0,0.0,665.0
574,0.0,0.0,0.0,314.0
575,0.0,75.0,0.0,92.0
576,0.0,0.0,0.0,136.0
577,0.0,0.0,0.0,477.0
578,0.0,102.0,0.0,0.0
579,0.0,0.0,0.0,324.0
580,0.0,0.0,0.0,247.0
581,111.0,0.0,0.0,141.0
582,0.0,0.0,0.0,495.99999999999994
583,0.0,0.0,0.0,61.0
584,423.0,58.0,0.0,769.0
585,0.0,0.0,0.0,227.0
586,0.0,0.0,0.0,331.0
587,0.0,0.0,0.0,722.0
588,0.0,202.0,0.0,645.0
589,0.0,0.0,0.0,84.0
590,0.0,0.0,0.0,0.0
591,163.0,0.0,0.0,0.0
592,51.0,0.0,0.0,387.0
593,55.0,0.0,0.0,0.0
594,96.0,0.0,0.0,95.0
595,185.0,0.0,0.0,303.0
596,0.0,0.0,0.0,352.0
597,63.0,0.0,0.0,419.0
598,0.0,239.0,0.0,0.0
599,0.0,76.0,0.0,0.0
600,192.0,0.0,0.0,0.0
601,78.0,0.0,0.0,0.0
602,52.0,0.0,0.0,192.00000000000003
603,66.0,168.0,0.0,134.0
604,0.0,0.0,0.0,317.00000000000006
605,0.0,0.0,0.0,577.0
606,51.0,53.0,0.0,0.0
607,0.0,58.0,0.0,851.0
608,0.0,0.0,0.0,0.0
609,207.0,0.0,0.0,65.0
610,0.0,135.0,0.0,471.0
611,0.0,72.0,0.0,72.0
612,253.0,0.0,0.0,473.0
613,0.0,0.0,0.0,346.0
614,386.0,0.0,0.0,180.0
615,0.0,81.0,0.0,227.0
616,0.0,0.0,0.0,850.0
617,0.0,0.0,0.0,483.0
618,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,230.0
620,0.0,0.0,0.0,0.0
621,134.0,0.0,0.0,237.99999999999997
622,0.0,0.0,0.0,0.0
623,0.0,54.0,0.0,556.0
624,223.0,72.0,0.0,364.0
625,0.0,0.0,0.0,64.0
626,0.0,0.0,0.0,470.0
627,74.0,0.0,0.0,410.0
628,0.0,0.0,0.0,234.0
629,0.0,0.0,0.0,709.0
630,146.0,116.0,0.0,279.0
631,0.0,0.0,0.0,404.0
632,0.0,0.0,0.0,362.0
633,0.0,113.0,0.0,0.0
634,0.0,63.0,0.0,598.0
635,0.0,0.0,0.0,584.0
636,0.0,0.0,0.0,65.0
637,0.0,0.0,0.0,64.0
638,0.0,55.0,0.0,0.0
639,0.0,61.0,0.0,667.0
640,0.0,70.0,0.0,453.0
641,88.0,0.0,0.0,142.0
642,0.0,0.0,0.0,341.0
643,62.0,0.0,0.0,106.0
644,0.0,0.0,0.0,745.0
645,90.0,0.0,0.0,440.0
646,0.0,0.0,0.0,679.0
647,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,633.0
650,0.0,0.0,0.0,143.0
651,0.0,111.0,0.0,776.0000000000001
652,0.0,0.0,0.0,369.0
653,0.0,0.0,0.0,747.0
654,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,191.0
656,0.0,70.0,0.0,184.0
657,0.0,132.0,0.0,936.0
658,0.0,55.0,0.0,79.0
659,60.00000000000001,0.0,0.0,281.0
660,0.0,0.0,0.0,371.0
661,0.0,0.0,0.0,0.0
662,57.0,0.0,0.0,511.0
663,0.0,70.0,0.0,229.0
664,0.0,0.0,0.0,815.0
665,0.0,0.0,0.0,238.0
666,0.0,0.0,0.0,201.0
667,79.0,0.0,0.0,0.0
668,0.0,88.0,0.0,0.0
669,81.0,0.0,0.0,297.0
670,0.0,0.0,0.0,696.0
671,0.0,60.00000000000001,0.0,157.0
672,98.0,0.0,0.0,386.0
673,0.0,0.0,0.0,791.0
674,0.0,0.0,0.0,616.0
675,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,72.0
677,0.0,0.0,0.0,416.0
678,76.0,0.0,0.0,0.0
679,0.0,0.0,0.0,641.0
680,147.0,0.0,0.0,281.0
681,0.0,156.0,0.0,613.0
682,0.0,0.0,0.0,461.0
683,0.0,275.0,0.0,96.0
684,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,302.0
686,0.0,0.0,0.0,0.0
687,132.0,78.0,0.0,673.0
688,167.0,0.0,0.0,0.0
689,191.00000000000003,0.0,0.0,0.0
690,0.0,0.0,0.0,680.0
691,67.0,0.0,0.0,846.0
692,0.0,0.0,0.0,54.0
693,0.0,0.0,0.0,0.0
694,0.0,63.0,0.0,0.0
695,0.0,70.0,0.0,229.0
696,0.0,0.0,0.0,195.0
697,0.0,0.0,0.0,92.00000000000001
698,0.0,0.0,0.0,0.0
699,141.0,0.0,0.0,0.0
700,0.0,0.0,0.0,371.0
701,0.0,0.0,0.0,105.0
702,57.0,0.0,0.0,119.0
703,0.0,0.0,0.0,719.0
704,126.0,0.0,0.0,492.0
705,0.0,0.0,0.0,395.0
706,0.0,0.0,0.0,0.0
707,0.0,78.0,0.0,151.0
708,0.0,0.0,0.0,0.0
709,0.0,57.0,0.0,446.0
710,54.0,0.0,0.0,0.0
711,83.0,56.0,0.0,496.0
712,54.0,0.0,0.0,864.0
713,0.0,68.0,0.0,303.0
714,0.0,394.0,0.0,175.0
715,0.0,0.0,0.0,391.0
716,0.0,0.0,0.0,79.0
717,0.0,0.0,0.0,155.0
718,0.0,0.0,0.0,692.0
719,0.0,0.0,0.0,464.0
720,0.0,0.0,0.0,379.0
721,59.0,0.0,0.0,0.0
722,0.0,77.0,0.0,476.0
723,0.0,0.0,0.0,148.0
724,0.0,0.0,0.0,635.0
725,0.0,0.0,0.0,471.0
726,0.0,104.0,0.0,96.0
727,0.0,0.0,0.0,0.0
728,0.0,0.0,0.0,303.0
729,0.0,0.0,0.0,670.0
730,134.0,0.0,0.0,761.0
731,0.0,0.0,0.0,823.0
732,0.0,0.0,0.0,713.0
733,0.0,0.0,0.0,370.0
734,0.0,159.0,0.0,147.0
735,0.0,105.0,0.0,815.0
736,0.0,0.0,0.0,301.0
737,0.0,0.0,0.0,285.0
738,104.0,0.0,0.0,534.0
739,0.0,0.0,0.0,0.0
740,0.0,148.0,0.0,702.0000000000001
741,0.0,0.0,0.0,207.0
742,0.0,0.0,0.0,879.0
743,0.0,0.0,0.0,539.0
744,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,535.0
746,0.0,0.0,0.0,290.0
747,0.0,0.0,0.0,732.0
748,0.0,0.0,0.0,374.00000000000006
749,0.0,0.0,0.0,61.00000000000001
750,65.0,0.0,0.0,849.0
751,51.0,0.0,0.0,323.0
752,0.0,63.0,0.0,60.0
753,0.0,0.0,0.0,163.0
754,0.0,0.0,0.0,326.0
755,0.0,0.0,0.0,0.0
756,78.0,0.0,0.0,860.0
757,0.0,0.0,0.0,104.0
758,0.0,0.0,0.0,580.0
759,166.0,122.99999999999999,0.0,287.0
